## This file was extracted from ExpressionPlot by grabbing the TCGA::COAD
## project and extractings the gene information from a SummarizedExperiment
## version of the data.
##
## library(ExpressionPlot)
## p <- ep.find.project('PRJ0004323')
## se <- ep.SummarizedExperiment(p, attach.annot=TRUE)
## gdata <- transform(as.data.frame(mcols(se)), entrez.id=rownames(se))
## out <- gdata[, c('symbol', 'entrez.id', 'size')]
"symbol","entrez.id","size"
"CRYBB3","1417",853
"CRYGA","1418",606
"CRYGB","1419",626
"PARP1","142",3985
"CRYGC","1420",629
"CRYGD","1421",707
"MIB2","142678",3574
"DUSP19","142679",5379
"SLC34A3","142680",2303
"ITLN2","142683",1150
"RAB40A","142684",1346
"ASB15","142685",2706
"ASB14","142686",3207
"ASB12","142689",1293
"CRYGS","1427",842
"CRYM","1428",1506
"C10orf129","142827",1713
"SAMD8","142891",7009
"CRYZ","1429",2305
"LIPJ","142910",1484
"CFL1P1","142913",2120
"TRUB1","142940",3412
"PARP4","143",5469
"MPP7","143098",5207
"CS","1431",2976
"FRMPD2","143162",5266
"VTI1A","143187",4391
"LOC143188","143188",3206
"MAPK14","1432",4542
"DYDC1","143241",750
"EIF5AL1","143244",3840
"HECTD2","143279",5836
"FGFBP3","143282",2564
"C10orf82","143379",994
"C10orf46","143384",6740
"CSE1L","1434",3627
"SYT9","143425",3958
"LDLRAD3","143458",2969
"PSMA8","143471",1829
"OR52B4","143496",1124
"CSF1","1435",3654
"C11orf40","143501",654
"OR52I2","143502",1115
"OR51E1","143503",3106
"XRRA1","143570",5001
"CSF1R","1436",3989
"UBQLNL","143630",2334
"MUC15","143662",3392
"LOC143666","143666",2078
"C11orf94","143678",369
"FAM76B","143684",3951
"SESN3","143686",1987
"PIWIL4","143689",3199
"CSF2","1437",781
"CSF2RA","1438",2298
"ARHGAP42","143872",4752
"KBTBD3","143879",4231
"CWF19L2","143884",3280
"KDELC2","143888",4311
"CSF2RB","1439",4848
"LAYN","143903",2772
"TTC36","143941",679
"CSF3","1440",1768
"C11orf84","144097",1961
"CSF3R","1441",3490
"PLEKHA7","144100",4808
"SPTY2D1","144108",5734
"TMEM86A","144110",3582
"OR10A5","144124",954
"OR2AG1","144125",998
"DNHD1","144132",15681
"PRICKLE1","144165",4798
"AMDHD1","144193",2136
"SLC2A14","144195",2195
"CSH1","1442",918
"OVOS2","144203",4185
"BCDIN3D","144233",3249
"ALG10B","144245",10074
"CSH2","1443",1136
"GLIPR1L2","144321",1729
"FAM101A","144347",2150
"ZNF664","144348",4324
"LINC00477","144360",1710
"LYRM5","144363",1135
"CSHL1","1444",841
"CPNE8","144402",3461
"TMEM120B","144404",7510
"WDR66","144406",4297
"GLT1D1","144423",2721
"","144438",3985
"TSPAN19","144448",1020
"BEST3","144453",3739
"E2F7","144455",5741
"LOC144481","144481",574
"LOC144486","144486",2568
"CSK","1445",2740
"KRT80","144501",3894
"C12orf55","144535",5836
"A2ML1","144568",5363
"LOC144571","144571",2187
"C12orf66","144577",2600
"CSN1S1","1446",981
"C12orf60","144608",1127
"FBXL14","144699",2111
"CSN2","1447",1067
"RAD9B","144715",1885
"FAM109A","144717",3256
"LOC144742","144742",2291
"LINC00410","144776",2018
"CSN3","1448",808
"FAM216B","144809",3302
"LACC1","144811",4550
"LINC00330","144817",2035
"LINC00343","144920",1235
"HNRNPA1L2","144983",2365
"ST13P4","145165",1599
"B3GALTL","145173",4215
"CSNK1A1","1452",3149
"LINC00239","145200",642
"LOC145216","145216",2056
"RDH12","145226",1878
"ADAM21P1","145241",2049
"GSC","145258",1189
"SERPINA12","145264",2061
"PRIMA1","145270",3650
"MIPOL1","145282",6386
"CSNK1D","1453",3769
"PPP1R36","145376",1405
"SLC38A6","145389",2262
"CSNK1E","1454",2891
"C14orf37","145407",3082
"FRMD6-AS1","145438",2229
"ABHD12B","145447",1708
"LOC145474","145474",1854
"PTGR2","145482",2681
"FAM161B","145483",3596
"C14orf166B","145497",1734
"CSNK1G2","1455",2905
"ISM2","145501",2991
"CEP128","145508",4457
"MDP1","145553",781
"TTC7B","145567",3434
"LRFN5","145581",3732
"CSNK1G3","1456",4462
"PAR1","145624",2412
"C15orf43","145645",1275
"LOC145663","145663",1424
"LOC145694","145694",1778
"CSNK2A1","1457",2836
"C2CD4A","145741",3445
"LYSMD4","145748",2885
"LOC145757","145757",628
"FAM81A","145773",3468
"GCOM1","145781",5625
"LOC145783","145783",3017
"FLJ27352","145788",752
"PGPEP1L","145814",1576
"LOC145820","145820",2684
"LOC145837","145837",1705
"LOC145845","145845",2987
"C15orf61","145853",1297
"C15orf32","145858",1726
"HAPLN3","145864",1893
"MESP2","145873",1614
"CSNK2A2","1459",1659
"TMCO5A","145942",1158
"SPATA8","145946",1026
"NRG4","145957",2195
"LINC00052","145978",1786
"ADRA1D","146",2666
"CSNK2B","1460",1128
"ZSCAN29","146050",5607
"TTBK2","146057",5631
"CDAN1","146059",4730
"SLC38A8","146167",1308
"VWA3A","146177",4600
"OTOA","146183",3809
"ZFP90","146198",4384
"VCAN","1462",12416
"RLTPR","146206",4479
"KCTD19","146212",2911
"CMTM4","146223",8117
"CMTM2","146225",1063
"BEAN1","146227",3904
"TEKT5","146279",1609
"NCAN","1463",6406
"RNF151","146310",796
"C16orf11","146325",2217
"FBXL16","146330",3543
"LOC146336","146336",2934
"C16orf92","146378",895
"GSG1L","146395",5020
"CSPG4","1464",8290
"SLC22A31","146429",1860
"IL34","146433",1917
"ZNF597","146434",1773
"CCDC64B","146439",1811
"TMED6","146456",940
"LOC146481","146481",1820
"CSRP1","1465",2324
"FLJ30679","146512",1980
"LOC146513","146513",2061
"ZNF785","146540",3265
"ZNF688","146542",1839
"PRSS36","146547",2839
"C16orf89","146556",1872
"C16orf71","146562",2706
"CSRP2","1466",901
"MGAT5B","146664",4448
"TOM1L2","146691",5808
"C17orf56","146705",2287
"B3GNTL1","146712",1383
"RBFOX3","146713",2679
"CD300LF","146722",1759
"C17orf77","146723",2525
"DNAH2","146754",13505
"RTN4RL1","146760",3164
"TCAM1P","146771",3291
"EFCAB3","146779",1755
"SLC25A10","1468",1885
"SLC47A2","146802",2397
"CDRT15","146822",567
"WDR16","146845",2193
"CCDC42","146849",1380
"PIK3R6","146850",3040
"ODF4","146852",1149
"C17orf50","146853",1031
"SLFN13","146857",8469
"SLC35G3","146861",1874
"UNC45B","146862",5679
"LOC146880","146880",4968
"CD300LG","146894",3528
"CST1","1469",760
"KIF18B","146909",4292
"RUNDC1","146923",3828
"EME1","146956",2354
"ADRA1B","147",2254
"CST2","1470",694
"TMEM199","147007",1449
"PROCA1","147011",1247
"DHRS13","147015",1921
"KCTD11","147040",3056
"C17orf69","147081",2792
"LOC147093","147093",2141
"CST3","1471",775
"NOTUM","147111",2217
"TMC8","147138",4419
"TRIM16L","147166",1982
"LRRC37BP1","147172",4597
"WIPF2","147179",5525
"KRT25","147183",1670
"TMEM99","147184",2166
"SCGB1C1","147199",431
"CST4","1472",736
"CST5","1473",749
"STARD6","147323",663
"C18orf25","147339",5465
"","147341",605
"CCBE1","147372",6260
"CBLN2","147381",2894
"CST6","1474",609
"MCART2","147407",1185
"DSG4","147409",3701
"CHST9-AS1","147429",2392
"ANKRD29","147463",2274
"APCDD1","147495",2562
"CSTA","1475",828
"LINC00526","147525",1306
"CSTB","1476",658
"VSIG10L","147645",3674
"LOC147646","147646",1318
"LINC00085","147650",1964
"ZNF480","147657",4742
"ZNF534","147658",2086
"ZNF578","147660",6741
"ERVV-1","147664",2490
"LOC147670","147670",2542
"C19orf18","147685",915
"ZNF418","147686",3694
"ZNF417","147687",4703
"ZNF548","147694",4550
"PPM1N","147699",1718
"CSTF1","1477",2572
"KLC3","147700",1793
"IGSF23","147710",989
"LYPD4","147719",1792
"LOC147727","147727",2011
"ZNF560","147741",2802
"TMEM190","147744",593
"HIPK4","147746",2452
"TMC4","147798",2481
"CSTF2","1478",2017
"LOC147804","147804",2932
"ZNF524","147807",1109
"ZNF784","147808",1996
"ZNF563","147837",2786
"SPC24","147841",654
"CCDC155","147872",2383
"CSTF3","1479",3181
"DACT3","147906",2834
"SIX5","147912",3331
"IGFL2","147920",955
"ZNF420","147923",2984
"ZNF565","147929",1986
"NLRP4","147945",3675
"ZNF542","147947",3814
"ZNF582","147948",2297
"ZNF583","147949",2666
"FAM98C","147965",1275
"CAPN12","147968",3129
"DPY19L3","147991",6189
"ADRA1A","148",3560
"LGALS16","148003",600
"TTC9B","148014",843
"TICAM1","148022",2703
"CIRBP-AS1","148046",1356
"ZNRF4","148066",1442
"ZNF599","148103",3115
"FAM187B","148109",1179
"CILP2","148113",4199
"C19orf55","148137",2147
"LOC148145","148145",3444
"ZNF558","148156",3014
"CDC42EP5","148170",875
"LOC148189","148189",2051
"ZNF98","148198",2260
"NKX2-5","1482",1961
"ZNF738","148203",11721
"ZNF714","148206",8805
"ZNF681","148213",6497
"C19orf25","148223",2257
"ATP8B3","148229",5600
"FLJ25328","148231",1717
"DIRAS1","148252",3398
"ZNF555","148254",8547
"ZNF569","148266",4059
"ZNF570","148268",2247
"SYT6","148281",4453
"C1orf74","148304",1561
"CREB3L4","148327",1949
"C1orf127","148345",2761
"BROX","148362",1684
"SAMD11","148398",2554
"LOC148413","148413",1748
"SAMD13","148418",1803
"C1orf52","148423",3391
"PHF13","148479",3670
"CTAG1B","1485",748
"C1orf51","148523",1742
"TMEM56","148534",6899
"NBPF4","148545",2499
"UBE2U","148581",1136
"CTBS","1486",3101
"SLC35F3","148641",2891
"LINC00337","148645",1265
"LOC148696","148696",4218
"CTBP1","1487",2483
"LOC148709","148709",2321
"PTPRVP","148713",4095
"HFE2","148738",2215
"ANKRD35","148741",3363
"FAM163A","148753",2909
"B3GALNT2","148789",4720
"CTBP2","1488",5460
"MFSD4","148808",4088
"PM20D1","148811",2183
"C1orf150","148823",2626
"LOC148824","148824",1913
"SLC30A7","148867",8216
"CCDC27","148870",2174
"C1orf213","148898",2869
"CTF1","1489",1664
"KNCN","148930",2392
"MOB3C","148932",2985
"GLIS1","148979",2816
"CTGF","1490",2344
"NBPF12","149013",7283
"LELP1","149018",523
"RC3H1","149041",10996
"MGC27382","149047",1193
"DCDC2B","149069",1349
"ZNF362","149076",3106
"LOC149086","149086",1199
"DCST1","149095",2297
"CTH","1491",2140
"CNIH3","149111",2372
"LOC149134","149134",1123
"MANEAL","149175",3107
"IL23R","149233",2826
"METTL11B","149281",938
"FAM78B","149297",1481
"CTLA4","1493",1975
"SHISA4","149345",1661
"LOC149351","149351",2454
"EXOC8","149371",5097
"LOC149373","149373",1347
"PDIK1L","149420",4600
"BNIPL","149428",2412
"CLDN19","149461",3602
"WDR65","149465",5218
"C1orf210","149466",1516
"CCDC24","149473",1463
"BTBD19","149478",1572
"CCDC17","149483",2250
"LRRC71","149499",1971
"CTNNA1","1495",3761
"C1orf64","149563",917
"CTNNA2","1496",3993
"RNF187","149603",3133
"RP11-165H20.1","149620",2803
"PYHIN1","149628",2083
"C1orf227","149643",506
"FAM71A","149647",2332
"FLJ32154","149650",2525
"ADIG","149685",770
"GTSF1L","149699",842
"CTNS","1497",4431
"WFDC5","149708",1018
"LOC149773","149773",2096
"GNAS-AS1","149775",1157
"PRNT","149830",2333
"LOC149837","149837",3591
"C20orf196","149840",1154
"CTNNB1","1499",3720
"NCOR1P1","149934",419
"LOC149950","149950",846
"COMMD7","149951",1911
"BPIFB4","149954",2174
"LSM14B","149986",2594
"ANKRD30BP2","149992",3419
"LIPI","149998",1636
"AANAT","15",2093
"ADRA2A","150",3876
"CTNND1","1500",6350
"ABCC13","150000",2953
"LOC150051","150051",816
"LCA5L","150082",2364
"IGSF5","150084",2066
"SIK1","150094",4706
"CTNND2","1501",5436
"LINC00479","150135",2033
"ZNF295-AS1","150142",1073
"C21orf128","150147",2141
"SLC9B1","150159",2375
"CCT8L2","150160",2053
"XKR3","150165",1685
"LOC150185","150185",710
"LOC150197","150197",2206
"AIFM3","150209",2528
"RIMBP3C","150221",5796
"YDJC","150223",1338
"ZDHHC8P1","150244",2548
"C22orf15","150248",864
"HSCB","150274",1090
"CCDC117","150275",3985
"HORMAD2","150280",1895
"DUSP18","150290",2453
"MORC2-AS1","150291",2134
"C22orf42","150297",805
"CTPS","1503",3199
"ENTHD1","150350",2710
"DNAJB7","150353",2578
"CHADL","150356",2533
"MEI1","150365",4006
"FAM109B","150368",2332
"NFAM1","150372",5605
"PNPLA5","150379",2540
"LOC150381","150381",1635
"C22orf40","150383",1492
"CN5H6.4","150384",1518
"CTRB1","1504",872
"TTL","150465",5164
"CKAP2L","150468",3273
"CBWD2","150472",1827
"TEKT4","150483",1455
"TISP43","150527",2215
"FLJ32063","150538",3316
"LOC150568","150568",1505
"SMYD1","150572",4430
"LOC150577","150577",3115
"C2orf15","150590",1430
"FLJ32955","150596",1832
"CTRL","1506",1182
"LOC150622","150622",11868
"OTOS","150677",566
"MYEOV2","150678",989
"OR6B3","150681",996
"COMMD1","150684",713
"PROM2","150696",4733
"ANKAR","150709",4416
"FBXO41","150726",6928
"TTC30B","150737",2645
"LINC00342","150759",2964
"GPAT2","150763",2824
"ITPRIPL1","150771",2502
"LOC150776","150776",3788
"WTH3DI","150786",3667
"CTSB","1508",3990
"FAM117B","150864",5773
"CTSD","1509",2123
"TCF23","150921",786
"LOC150935","150935",1019
"FAM59B","150946",5939
"PUS10","150962",3810
"PKI55","150967",3304
"LINC00309","150992",3307
"ADRA2B","151",3266
"CTSE","1510",2228
"LOC151009","151009",2182
"SEPT10","151011",3256
"KANSL1L","151050",5410
"PLB1","151056",5181
"CTSG","1511",924
"ZSWIM2","151112",2446
"LOC151121","151121",614
"ZNF385B","151126",4090
"","151162",5233
"LOC151171","151171",2420
"LOC151174","151174",1959
"FAM132B","151176",2232
"ARL6IP6","151188",2810
"METTL21A","151194",4936
"CCNYL1","151195",3913
"CTSH","1512",1485
"KLHL23","151230",4075
"SULT1C2P1","151234",1875
"PPP1R1C","151242",3948
"SGOL2","151246",4676
"ALS2CR11","151254",7407
"SLC38A11","151258",1790
"CCDC140","151278",1699
"SLC23A3","151295",2418
"CTSK","1513",1810
"LOC151300","151300",1556
"GPBAR1","151306",2003
"FAHD2B","151313",1265
"MYADML","151325",2157
"FAM84A","151354",6355
"FAM82A1","151393",3309
"CTSL1","1514",1714
"GDF7","151449",1994
"SLC16A14","151473",4398
"LOC151475","151475",2609
"LINC00471","151477",1282
"LOC151484","151484",1893
"CTSL2","1515",4564
"MSL3P1","151507",1997
"ASPRV1","151516",2177
"WDSUB1","151525",2061
"UPP2","151531",2579
"LOC151534","151534",2449
"GPR155","151556",7600
"TTC14","151613",4787
"DTX3L","151636",5768
"FAM19A4","151647",2242
"SGOL1","151648",4770
"PP2D1","151649",2447
"EFHB","151651",2857
"LOC151658","151658",1760
"CTSL1P2","1517",1105
"PPM1L","151742",3056
"LOC151760","151760",907
"WDR49","151790",2594
"CTSL1P8","1518",569
"LRRC34","151827",2413
"CPNE9","151835",2049
"DPPA2","151871",1383
"MAGI1-IT1","151877",2568
"CCDC80","151887",4525
"BTLA","151888",3215
"CTSO","1519",2933
"CCDC12","151903",876
"MB21D2","151963",3368
"PPP4R2","151987",1462
"ADRA2C","152",1958
"CTSS","1520",4107
"XXYLT1","152002",2721
"RNF38","152006",5562
"GLIPR2","152007",1883
"ROPN1B","152015",1001
"LOC152024","152024",2241
"C3orf22","152065",947
"C3orf55","152078",2745
"ZCWPW2","152098",1660
"CTSW","1521",1296
"CMC1","152100",626
"NEK10","152110",2639
"C3orf79","152118",580
"CCDC50","152137",8949
"PYDC2","152138",294
"SPICE1","152185",5448
"CMTM8","152189",1170
"NUDT16P1","152195",2364
"CTSZ","1522",1500
"CCDC13","152206",2830
"LOC152217","152217",1391
"LOC152225","152225",2051
"FGD5","152273",5897
"CUX1","1523",15587
"CIDECP","152302",803
"CNTN4","152330",5447
"CX3CR1","1524",3657
"IGSF11","152404",3863
"C3orf30","152405",1814
"ZNF827","152485",4197
"CXADR","1525",6169
"SH3D19","152503",5553
"NFXL1","152518",3728
"NIPAL1","152519",2194
"PAQR3","152559",3739
"SHISA3","152573",1971
"LOC152578","152578",727
"SCFD2","152579",3176
"LOC152586","152586",687
"WWC2-AS2","152641",2179
"ZNF595","152687",2860
"TEX28","1527",1621
"LOC152742","152742",1984
"FAM218A","152756",2174
"JAKMIP1","152789",3306
"CYB5A","1528",862
"THAP6","152815",3578
"C4orf26","152816",2062
"KLB","152831",6079
"FAM53A","152877",2836
"PPM1K","152926",3725
"C4orf45","152940",817
"METTL19","152992",2846
"ADRB1","153",2862
"RASGEF1B","153020",2269
"DAB2IP","153090",5842
"SLC38A9","153129",3163
"MGC32805","153163",1428
"SLC36A2","153201",3421
"SPINK13","153218",509
"CREBRF","153222",8711
"CEP120","153241",4711
"SLC25A48","153328",1199
"TMEM167A","153339",4587
"MBLAC2","153364",4280
"TMEM161B","153396",2594
"CYB561","1534",3391
"SRFBP1","153443",2836
"LOC153469","153469",1920
"PLEKHG4B","153478",11515
"CYBA","1535",688
"ZMAT2","153527",1512
"MARVELD2","153562",2160
"C5orf38","153571",890
"IRX2","153572",3057
"BTNL9","153579",3500
"CYBB","1536",4318
"ARSK","153642",3345
"FAM81B","153643",1563
"TTC23L","153657",1359
"LOC153684","153684",2260
"CYC1","1537",1210
"CCDC112","153733",2877
"PPP1R2P3","153743",1991
"FAM71B","153745",2033
"PRELID2","153768",2375
"SH3RF2","153769",3043
"PLAC8L1","153770",725
"CYLC1","1538",2011
"RNF145","153830",4312
"CYLC2","1539",2171
"LOC153910","153910",2530
"ZC2HC1B","153918",992
"ADRB2","154",2042
"CYLD","1540",8805
"SNRNP48","154007",4173
"CNKSR3","154043",3228
"RAET1L","154064",802
"SAMD3","154075",2908
"MGC34034","154089",3517
"SLC2A12","154091",5599
"LOC154092","154092",2062
"MBOAT1","154141",3275
"HDGFL1","154150",1073
"PNLDC1","154197",1920
"RNF217","154214",1784
"NKAIN2","154215",3315
"C6orf221","154288",1022
"CYP1A1","1543",2608
"C6orf165","154313",2215
"C6orf195","154386",2070
"CYP1A2","1544",3127
"BVES-AS1","154442",1716
"LOC154449","154449",1330
"CCDC167","154467",621
"CYP1B1","1545",5153
"RUNDC3B","154661",4101
"ABCA13","154664",17184
"C7orf60","154743",3942
"PRSS3P2","154754",863
"LOC154761","154761",2527
"CLEC2L","154790",1288
"C7orf55","154791",667
"AMOT","154796",7386
"CYP2A6","1548",1764
"VKORC1L1","154807",1146
"AMOTL1","154810",8999
"LOC154822","154822",4013
"LOC154860","154860",2653
"IQUB","154865",3115
"LOC154872","154872",669
"KCTD7","154881",5051
"CYP2A7","1549",2291
"C7orf66","154907",422
"ADRB3","155",2647
"TMEM213","155006",3390
"GIMAP8","155038",3943
"CRYGN","155051",723
"ZNF425","155054",3220
"LOC155060","155060",3154
"ZNF746","155061",3800
"ATP6V0E2","155066",2727
"CYP3A7","1551",2078
"SLC2A7","155184",1539
"AMZ1","155185",4415
"CYP2A13","1553",1747
"WBSCR27","155368",931
"SBDSP1","155370",1796
"VPS37D","155382",1605
"NSUN5P1","155400",1751
"RBM33","155435",10325
"AGR3","155465",750
"CYP2B6","1555",3052
"CYP2B7P1","1556",2910
"CYP2C19","1557",1473
"CYP2C8","1558",2024
"CYP2C9","1559",1861
"ADRBK1","156",3444
"CYP2C18","1562",2545
"CYP2D7P1","1564",1680
"CYP2D6","1565",1659
"ADRBK2","157",9056
"CYP2E1","1571",1667
"CYP2F1","1572",1826
"MGC27345","157247",10079
"LOC157273","157273",3442
"SGK223","157285",4627
"CYP2J2","1573",1857
"PEBP4","157310",894
"CDCA2","157313",3720
"TMEM65","157378",4307
"LOC157381","157381",3579
"RDH10","157506",3531
"C8orf56","157556",496
"ANKRD46","157567",2779
"ESCO2","157570",3359
"FBXO16","157574",1347
"CYP3A4","1576",2792
"LOC157627","157627",2922
"FAM84B","157638",5481
"C8orf37","157657",3373
"VPS13B","157680",14789
"FAM87A","157693",619
"C8orf42","157695",3741
"ERICH1","157697",1800
"CYP3A5","1577",4365
"SLC7A13","157724",1865
"TDH","157739",1357
"TMEM74","157753",2087
"FAM91A1","157769",5326
"C8orf48","157773",1446
"C8orf45","157777",5606
"CLVS1","157807",3492
"NKX6-3","157848",551
"KCNU1","157855",3742
"C8orf84","157869",3798
"CYP4A11","1579",2552
"CAMSAP1","157922",7631
"C9orf62","157927",1924
"C9orf66","157983",2786
"ADSL","158",1565
"CYP4B1","1580",2158
"LINC00032","158035",2913
"LINGO2","158038",3412
"NXNL2","158046",1630
"C9orf163","158055",2573
"MAMDC4","158056",3660
"LCN6","158062",711
"AK8","158067",2106
"CYP7A1","1581",2875
"OR1Q1","158131",945
"TTLL11","158135",3538
"RASEF","158158",2761
"HSD17B7P2","158160",1401
"CYP8B1","1582",3950
"TTC39B","158219",3565
"FAM201A","158228",1731
"RG9MTD3","158234",2293
"TTC16","158248",2884
"LOC158257","158257",1350
"FAM120AOS","158293",2765
"MGC24103","158295",1714
"FAM154A","158297",1934
"CYP11A1","1583",2428
"LINC00475","158314",2000
"FREM1","158326",10225
"KIAA2026","158358",7204
"LOC158376","158376",1546
"ATP8B5P","158381",4425
"ZNF483","158399",5201
"CYP11B1","1584",3535
"C9orf84","158401",4997
"KIAA1958","158405",2683
"TSTD2","158427",4428
"ZNF782","158431",3313
"LOC158434","158434",2662
"LOC158435","158435",2422
"PRUNE2","158471",12585
"CYP11B2","1585",2936
"ZNF645","158506",1515
"CSAG1","158511",875
"FMR1NB","158521",1021
"LOC158572","158572",2290
"FAAH2","158584",2012
"ZXDB","158586",5642
"CYP17A1","1586",1870
"LOC158696","158696",2908
"ADAM3A","1587",2633
"FAM47A","158724",2579
"MOSPD2","158747",3376
"ARHGAP36","158763",3087
"RIBC1","158787",2728
"AKAP14","158798",914
"CYP19A1","1588",4514
"RHOXF1","158800",755
"NKAPP1","158801",2424
"MAGEB6","158809",1949
"CXorf65","158830",882
"AWAT1","158833",1399
"AWAT2","158835",2124
"ZDHHC15","158866",6525
"USP51","158880",4403
"CYP21A2","1589",2131
"TCEAL6","158931",1532
"H2BFWT","158983",891
"ADSS","159",2782
"CYP21A1P","1590",2429
"CXorf38","159013",4250
"FAM122B","159090",4404
"FAM122C","159091",5395
"CYP24A1","1591",3266
"HSFY2","159119",2309
"RBMY2EP","159125",534
"RBMY2FP","159162",2044
"RBMY1F","159163",1881
"USP54","159195",6163
"CYP26A1","1592",2479
"NKX2-3","159296",2097
"CYP27A1","1593",2293
"SLC35G1","159371",2403
"CYP27B1","1594",2487
"CYP51A1","1595",3288
"CCDC147","159686",3313
"SLC5A12","159963",6253
"CCDC67","159989",2666
"AARS","16",3344
"AP2A1","160",3499
"DAB1","1600",2580
"PATE1","160065",1508
"DAB2","1601",4601
"C11orf65","160140",1033
"DACH1","1602",5239
"LDHAL6A","160287",2583
"C11orf42","160298",1143
"DAD1","1603",697
"KRT19P2","160313",575
"TMTC2","160335",4840
"CLEC12A","160364",1596
"CLECL1","160365",1735
"CD55","1604",2914
"TMTC3","160418",7203
"C12orf50","160419",1705
"ALDH1L2","160428",7539
"IFLTD1","160492",2491
"DAG1","1605",6508
"DENND5B","160518",9391
"DGKA","1606",3055
"GRASP","160622",1932
"DGKB","1607",7550
"SLC5A8","160728",3286
"PPTC7","160760",3748
"CCDC63","160762",1945
"CCDC60","160777",2450
"DGKG","1608",5802
"DGKH","160851",4544
"CCDC122","160857",2009
"GPR180","160897",8875
"DGKQ","1609",4636
"AP2A2","161",4656
"DAO","1610",1596
"STOML3","161003",1998
"DAP","1611",2342
"FAM71D","161142",1790
"TMEM229B","161145",4068
"C14orf49","161176",3275
"CLEC14A","161198",2256
"DAPK1","1612",5938
"FITM1","161247",1003
"REM2","161253",1859
"TMEM30B","161291",4443
"DAPK3","1613",2105
"MDGA2","161357",5682
"SAMD15","161394",2025
"C14orf21","161424",2047
"EML5","161436",7171
"STRC","161497",5515
"DARS","1615",2322
"C15orf26","161502",1575
"TBC1D21","161514",1207
"DYX1C1","161582",2372
"DAXX","1616",2615
"CSNK1A1P1","161635",1690
"DAZ1","1617",4419
"OTUD7A","161725",3042
"SPRED1","161742",7255
"ODF3L1","161753",1193
"PGBD4","161779",2318
"DAZL","1618",3401
"ADAL","161823",3967
"EXD1","161829",2939
"FSIP1","161835",2813
"ZFPM1","161882",3241
"ADAD2","161931",2304
